,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
1,1,7,1,3,9,3,3,11,6,24,18,Ikigai
2,0,0,1,0,0,0,0,0,1,0,-1,Ikigai
3,3,14,1,2,9,3,1,13,6,22,16,Ikigai
4,2,10,2,1,9,4,3,12,4,14,10,Ikigai
5,0,0,0,0,1,0,0,2,0,2,2,Ikigai
6,0,1,0,0,2,0,1,2,2,2,0,Ikigai
7,0,0,0,0,0,0,0,1,0,1,1,Ikigai
8,0,2,0,0,3,0,0,5,0,3,3,Ikigai
9,1,0,0,0,1,1,1,3,2,6,4,Ikigai
10,1,3,1,0,2,2,0,4,2,11,9,Ikigai
11,0,2,0,0,3,0,2,4,0,4,4,Ikigai
12,1,14,1,4,15,5,2,13,4,27,23,Ikigai
13,1,4,0,2,3,2,2,4,2,6,4,Ikigai
14,0,3,1,1,3,0,1,2,2,5,3,Ikigai
15,1,2,1,0,1,0,1,1,2,3,1,Ikigai
16,1,3,1,2,3,2,2,4,6,6,0,Ikigai
17,1,3,0,0,3,0,1,4,2,5,3,Ikigai
18,2,10,2,1,7,3,2,13,7,18,11,Ikigai
19,1,5,0,1,7,0,1,6,1,20,19,Ikigai
20,1,1,0,1,1,2,0,0,3,2,-1,Ikigai
21,3,14,1,3,14,8,8,15,8,26,18,Ikigai
22,1,2,2,1,4,2,2,2,2,8,6,Ikigai
23,0,6,0,2,3,0,2,2,2,6,4,Ikigai
24,0,0,0,0,0,0,0,0,0,2,2,Ikigai
25,0,0,0,0,0,0,0,0,0,1,1,Ikigai
26,0,1,0,0,1,0,1,2,0,2,2,Ikigai
27,0,2,0,0,6,0,2,5,1,10,9,Ikigai
28,1,2,0,1,3,1,0,2,3,5,2,Ikigai
29,0,7,1,0,5,0,2,5,3,9,6,Ikigai
30,0,4,0,0,5,0,1,5,0,7,7,Ikigai
31,0,0,0,0,0,0,0,0,0,1,1,Ikigai
32,0,0,1,0,1,1,0,2,2,2,0,Ikigai
33,0,1,0,0,1,0,0,2,0,4,4,Ikigai
34,1,2,1,2,2,1,3,3,1,3,2,Ikigai
35,1,3,0,0,3,0,1,3,3,5,2,Ikigai
36,0,1,0,0,1,0,0,1,0,4,4,Ikigai
37,0,6,0,1,8,1,3,7,1,15,14,Ikigai
38,2,4,2,0,3,2,1,4,2,5,3,Ikigai
39,0,1,0,0,2,0,0,2,1,2,1,Ikigai
40,0,3,0,0,1,0,0,1,0,3,3,Ikigai
41,1,2,0,1,3,0,1,3,0,9,9,Ikigai
42,0,1,0,0,2,0,1,3,0,4,4,Ikigai
43,1,5,0,1,4,2,2,2,2,6,4,Ikigai
44,2,2,1,3,7,1,0,4,2,16,14,Ikigai
45,0,3,0,0,3,0,1,3,1,6,5,Ikigai
46,2,2,1,2,1,1,0,2,3,5,2,Ikigai
47,0,0,1,0,2,0,0,3,1,3,2,Ikigai
48,0,0,0,0,0,0,0,0,1,2,1,Ikigai
49,0,1,0,0,4,0,0,3,0,6,6,Ikigai
50,0,2,0,0,1,0,1,1,0,1,1,Ikigai
51,1,3,0,0,2,0,0,3,1,5,4,Ikigai
52,0,0,0,0,1,0,0,3,1,7,6,Ikigai
53,0,0,0,1,2,0,0,2,0,3,3,Ikigai
54,0,5,0,1,3,1,0,2,1,4,3,Ikigai
55,1,5,2,0,1,2,2,5,2,7,5,Ikigai
56,0,2,0,0,2,0,1,3,0,5,5,Ikigai
57,0,2,0,0,3,0,1,3,0,6,6,Ikigai
58,0,0,0,0,0,0,0,0,0,1,1,Ikigai
59,0,2,0,0,0,0,0,2,0,4,4,Ikigai
60,0,4,0,0,2,1,0,4,1,5,4,Ikigai
61,0,1,0,0,2,0,1,3,0,2,2,Ikigai
62,2,2,1,2,2,2,1,1,2,5,3,Ikigai
63,0,4,0,0,1,0,1,2,0,4,4,Ikigai
64,0,1,0,0,1,0,0,3,0,5,5,Ikigai
65,0,2,0,0,2,0,1,5,1,5,4,Ikigai
66,0,1,1,0,2,0,0,3,2,5,3,Ikigai
67,2,2,0,1,0,1,0,0,2,2,0,Ikigai
68,0,2,0,0,2,0,0,3,0,5,5,Ikigai
69,1,4,1,1,2,1,1,2,1,6,5,Ikigai
70,0,2,0,0,3,0,1,3,0,6,6,Ikigai
71,1,3,0,1,3,2,1,2,2,4,2,Ikigai
72,1,0,0,1,2,1,2,4,2,5,3,Ikigai
73,1,0,1,0,1,0,0,1,1,3,2,Ikigai
74,0,2,0,0,3,0,1,5,0,8,8,Ikigai
75,0,1,0,0,1,0,1,3,0,4,4,Ikigai
76,0,2,0,1,2,2,1,3,2,4,2,Ikigai
77,1,2,1,1,1,2,0,2,3,3,0,Ikigai
78,0,1,0,1,2,0,1,1,0,3,3,Ikigai
79,0,0,0,0,1,0,0,2,0,2,2,Ikigai
80,0,2,0,1,2,1,1,2,2,2,0,Ikigai
81,0,4,1,0,4,1,2,3,1,4,3,Ikigai
82,1,4,1,2,5,0,4,6,1,8,7,Ikigai
83,0,0,0,0,0,0,0,0,1,2,1,Ikigai
84,0,0,0,0,0,0,0,1,0,1,1,Ikigai
85,1,1,1,1,1,1,0,1,1,2,1,Ikigai
86,1,2,1,0,4,0,1,5,1,8,7,Ikigai
87,0,0,0,0,0,0,0,1,0,1,1,Ikigai
88,0,0,0,0,1,1,1,2,1,5,4,Ikigai
89,0,2,0,0,3,0,1,3,0,7,7,Ikigai
90,0,0,0,0,0,0,0,0,1,1,0,Ikigai
91,0,1,0,0,1,0,0,0,0,2,2,Ikigai
92,0,1,0,1,1,1,1,2,1,1,0,Ikigai
93,0,0,0,0,1,0,0,1,0,2,2,Ikigai
94,0,2,0,0,2,0,0,3,0,2,2,Ikigai
95,0,2,0,0,2,0,1,2,0,8,8,Ikigai
96,0,2,0,0,2,0,1,2,0,3,3,Ikigai
97,5,2,4,5,2,3,1,1,10,4,-6,Ikigai
98,0,1,0,0,1,0,0,3,0,6,6,Ikigai
99,0,1,0,0,1,1,1,1,0,2,2,Ikigai
100,0,1,0,0,3,1,0,4,1,5,4,Ikigai
101,0,1,0,0,2,0,1,3,0,3,3,Ikigai
102,0,4,0,0,2,0,1,3,0,5,5,Ikigai
103,0,1,0,0,1,0,0,2,0,2,2,Ikigai
104,0,2,0,1,1,0,1,1,0,5,5,Ikigai
105,0,0,1,0,0,0,1,2,1,0,-1,Ikigai
106,0,0,0,0,2,0,0,2,0,2,2,Ikigai
107,2,3,1,1,2,1,1,3,1,5,4,Ikigai
108,0,4,0,0,1,0,0,3,0,4,4,Ikigai
109,0,4,0,0,4,0,1,6,0,8,8,Ikigai
110,0,2,0,0,2,0,1,4,0,9,9,Ikigai
111,0,0,0,0,1,0,0,1,1,4,3,Ikigai
112,0,2,1,1,2,1,1,2,1,3,2,Ikigai
113,1,4,1,0,3,1,2,4,1,7,6,Ikigai
114,0,0,0,0,0,0,0,0,1,2,1,Ikigai
115,0,3,0,0,2,0,1,1,0,3,3,Ikigai
116,0,4,0,0,2,0,2,4,0,4,4,Ikigai
117,1,2,0,1,2,2,1,2,3,5,2,Ikigai
118,2,1,0,1,0,0,0,0,2,1,-1,Ikigai
119,0,2,0,0,1,0,0,1,0,2,2,Ikigai
120,0,1,0,0,0,0,0,0,0,1,1,Ikigai
121,0,1,0,1,2,0,0,2,1,4,3,Ikigai
122,0,0,0,0,0,0,0,1,0,2,2,Ikigai
123,0,1,1,0,1,1,0,1,1,2,1,Ikigai
124,1,1,1,0,1,0,1,2,1,4,3,Ikigai
125,0,0,0,0,1,0,0,2,0,1,1,Ikigai
126,1,3,0,1,2,1,2,3,3,4,1,Ikigai
127,0,1,0,0,3,0,1,3,0,7,7,Ikigai
128,0,0,0,0,0,1,0,0,0,2,2,Ikigai
129,0,1,0,0,1,0,1,1,0,1,1,Ikigai
130,0,1,0,2,0,1,0,1,1,1,0,Ikigai
131,0,3,0,0,3,0,1,2,0,5,5,Ikigai
132,0,1,0,1,2,0,1,2,1,2,1,Ikigai
133,1,3,0,1,5,0,2,5,1,6,5,Ikigai
134,0,4,0,1,4,1,2,5,2,6,4,Ikigai
135,0,1,0,0,1,0,1,2,0,3,3,Ikigai
136,0,0,0,0,0,0,0,1,1,2,1,Ikigai
137,0,1,0,0,0,0,0,0,0,1,1,Ikigai
138,1,2,1,0,1,0,0,1,1,1,0,Ikigai
139,0,2,0,0,2,0,1,2,0,2,2,Ikigai
140,0,1,0,1,1,1,1,2,2,2,0,Ikigai
141,0,1,0,0,1,0,1,3,0,2,2,Ikigai
142,0,2,0,0,3,0,0,3,0,7,7,Ikigai
143,0,0,0,0,1,0,0,0,0,2,2,Ikigai
144,1,1,0,1,1,0,2,1,1,1,0,Ikigai
145,0,1,1,1,2,1,1,1,2,3,1,Ikigai
146,0,1,0,0,1,0,2,1,0,6,6,Ikigai
147,0,2,0,0,3,0,1,4,0,4,4,Ikigai
148,0,1,0,0,1,0,1,2,0,1,1,Ikigai
149,0,1,0,0,1,0,0,0,0,2,2,Ikigai
150,0,0,0,0,1,0,0,1,0,4,4,Ikigai
151,1,2,1,0,1,2,1,4,1,6,5,Ikigai
152,0,2,0,0,1,0,0,3,0,4,4,Ikigai
153,0,1,0,0,1,0,0,2,0,1,1,Ikigai
154,0,0,0,0,0,0,0,0,0,1,1,Ikigai
155,0,3,0,0,1,0,1,2,0,2,2,Ikigai
156,0,2,0,0,1,0,0,1,0,3,3,Ikigai
157,0,1,0,0,1,0,1,1,0,1,1,Ikigai
158,0,0,0,0,1,0,0,6,0,6,6,Ikigai
159,0,1,0,1,1,0,1,2,1,3,2,Ikigai
160,0,2,0,0,1,0,1,0,0,2,2,Ikigai
161,0,0,0,0,0,0,0,0,0,0,0,Ikigai
162,1,1,1,1,1,1,1,1,1,1,0,Ikigai
163,0,1,0,1,1,0,1,1,0,1,1,Ikigai
164,0,3,0,0,2,0,1,4,0,5,5,Ikigai
165,0,4,0,0,1,0,1,0,1,4,3,Ikigai
166,0,2,0,0,3,0,1,3,0,5,5,Ikigai
167,0,2,0,0,1,0,0,1,0,3,3,Ikigai
168,0,1,0,0,1,0,0,1,0,2,2,Ikigai
169,0,1,0,0,1,0,0,1,0,2,2,Ikigai
170,0,0,0,0,1,1,1,4,1,4,3,Ikigai
171,0,1,0,0,1,0,1,2,0,1,1,Ikigai
172,0,2,0,0,1,0,1,1,0,1,1,Ikigai
173,0,1,0,1,2,0,0,0,0,2,2,Ikigai
174,0,0,0,1,0,1,0,2,1,1,0,Ikigai
175,0,0,0,0,0,0,0,0,1,1,0,Ikigai
176,0,1,0,0,1,0,1,1,1,4,3,Ikigai
177,0,0,1,0,0,0,0,0,1,0,-1,Ikigai
178,0,3,0,0,0,0,1,2,0,3,3,Ikigai
179,0,5,0,0,4,0,2,5,0,7,7,Ikigai
180,0,0,0,0,3,0,2,3,0,3,3,Ikigai
181,0,1,0,0,1,0,1,3,0,3,3,Ikigai
182,0,2,0,0,2,0,1,3,0,2,2,Ikigai
183,1,2,1,2,2,1,0,1,1,3,2,Ikigai
184,0,2,0,0,3,0,1,2,0,3,3,Ikigai
185,0,1,0,0,0,0,0,0,0,0,0,Ikigai
186,0,3,0,0,3,0,1,3,0,6,6,Ikigai
187,0,5,0,0,3,0,1,3,0,6,6,Ikigai
188,0,1,0,0,1,0,0,1,0,2,2,Ikigai
189,0,0,0,0,1,0,0,1,0,3,3,Ikigai
190,0,0,0,0,0,0,0,0,0,1,1,Ikigai
191,0,3,0,0,3,0,2,1,0,4,4,Ikigai
192,0,1,0,0,1,0,1,2,0,5,5,Ikigai
193,0,1,0,0,2,0,0,2,0,5,5,Ikigai
194,0,0,0,0,0,0,0,1,0,2,2,Ikigai
195,1,3,1,0,3,1,1,3,1,4,3,Ikigai
196,0,0,0,0,0,0,0,1,0,2,2,Ikigai
197,0,2,0,0,3,0,1,2,0,6,6,Ikigai
198,0,2,0,0,3,0,0,3,0,4,4,Ikigai
199,0,1,0,0,2,0,2,2,1,3,2,Ikigai
200,0,1,0,0,2,0,2,2,0,4,4,Ikigai
201,0,0,0,0,0,0,0,0,1,1,0,Ikigai
202,0,1,0,0,1,0,0,2,1,1,0,Ikigai
203,0,1,0,0,2,0,2,2,1,2,1,Ikigai
204,0,3,0,0,2,0,1,2,0,3,3,Ikigai
205,0,2,0,1,2,1,2,3,1,6,5,Ikigai
206,0,0,0,0,0,0,0,0,0,0,0,Ikigai
207,0,1,0,0,2,0,1,2,0,4,4,Ikigai
208,0,0,0,0,0,0,0,2,0,1,1,Ikigai
209,0,1,0,0,1,0,0,2,0,2,2,Ikigai
210,0,1,0,1,0,2,0,0,2,0,-2,Ikigai
211,0,2,0,0,2,0,1,2,2,4,2,Ikigai
212,0,1,0,0,1,0,0,1,0,2,2,Ikigai
213,0,2,0,0,2,0,1,2,0,3,3,Ikigai
214,0,2,0,1,1,1,1,2,1,3,2,Ikigai
215,0,1,0,0,1,0,1,1,0,1,1,Ikigai
216,0,4,0,0,4,0,2,3,0,6,6,Ikigai
217,0,0,0,0,0,0,0,1,1,2,1,Ikigai
218,0,2,0,0,1,0,0,0,0,3,3,Ikigai
219,0,0,0,0,1,0,0,2,0,5,5,Ikigai
220,0,2,0,0,2,0,1,3,0,4,4,Ikigai
221,0,0,0,0,1,0,1,1,0,1,1,Ikigai
222,0,1,0,1,1,0,0,1,0,4,4,Ikigai
223,0,2,0,1,2,0,0,0,0,2,2,Ikigai
224,0,2,0,0,1,0,1,1,0,2,2,Ikigai
225,1,0,0,1,0,1,1,0,1,0,-1,Ikigai
226,0,2,0,0,0,1,0,2,2,3,1,Ikigai
227,0,1,0,0,1,0,0,1,0,3,3,Ikigai
228,0,0,0,0,0,0,0,2,0,5,5,Ikigai
229,1,0,0,0,0,0,0,2,1,4,3,Ikigai
230,0,1,1,0,1,0,1,1,1,1,0,Ikigai
231,0,2,0,0,3,0,1,3,0,5,5,Ikigai
232,0,3,0,0,2,1,2,2,1,3,2,Ikigai
233,0,3,0,0,1,0,0,4,0,7,7,Ikigai
234,0,1,0,0,1,0,0,1,0,2,2,Ikigai
235,0,0,0,1,0,0,0,0,0,2,2,Ikigai
236,0,1,0,0,1,0,1,1,0,1,1,Ikigai
237,1,2,1,0,1,0,1,1,1,3,2,Ikigai
238,1,0,1,0,1,1,0,1,1,1,0,Ikigai
239,1,2,1,0,1,1,1,1,1,1,0,Ikigai
240,0,0,0,0,1,0,0,1,0,2,2,Ikigai
241,0,0,1,0,0,1,0,0,1,2,1,Ikigai
242,0,0,0,0,0,0,0,0,0,1,1,Ikigai
243,0,2,0,0,2,0,2,3,0,5,5,Ikigai
244,0,0,0,0,1,0,0,1,0,2,2,Ikigai
245,0,1,0,0,2,0,2,3,0,3,3,Ikigai
246,0,2,0,0,1,0,1,1,1,3,2,Ikigai
247,0,1,1,0,1,0,1,2,0,2,2,Ikigai
248,0,1,0,0,1,0,1,2,0,2,2,Ikigai
249,0,2,0,0,2,0,0,2,0,4,4,Ikigai
250,0,2,0,0,1,0,0,1,0,3,3,Ikigai
251,0,3,0,1,2,0,0,2,1,3,2,Ikigai
252,0,3,0,0,4,0,1,2,0,6,6,Ikigai
253,0,3,0,0,2,0,1,2,0,3,3,Ikigai
254,0,1,0,0,1,0,1,1,0,3,3,Ikigai
255,0,0,0,0,0,0,0,1,0,1,1,Ikigai
256,0,2,0,0,1,0,0,1,0,2,2,Ikigai
257,1,2,1,1,1,0,1,2,1,3,2,Ikigai
258,1,3,1,1,2,1,0,1,1,4,3,Ikigai
259,0,0,0,0,1,0,0,1,0,3,3,Ikigai
260,0,1,0,0,1,0,1,1,0,5,5,Ikigai
261,1,0,1,0,0,2,0,0,3,2,-1,Ikigai
262,0,3,0,0,2,0,1,3,0,4,4,Ikigai
263,0,1,0,1,2,1,1,1,1,2,1,Ikigai
264,0,1,0,0,0,0,0,0,0,0,0,Ikigai
265,0,1,0,0,2,0,1,0,0,2,2,Ikigai
266,0,1,0,0,1,0,0,1,0,1,1,Ikigai
267,0,0,0,0,0,0,0,0,0,0,0,Ikigai
268,0,0,0,0,0,0,0,0,0,0,0,Ikigai
269,1,0,1,0,0,1,0,1,2,0,-2,Ikigai
270,0,2,0,0,0,0,0,1,1,2,1,Ikigai
271,1,2,0,1,1,0,0,0,2,3,1,Ikigai
272,0,1,0,0,2,0,1,2,0,2,2,Ikigai
273,0,1,0,0,1,0,0,2,0,5,5,Ikigai
274,0,2,0,0,1,0,1,3,0,4,4,Ikigai
275,0,1,0,0,1,0,1,1,0,2,2,Ikigai
276,0,1,0,0,1,0,0,1,0,3,3,Ikigai
277,0,0,0,0,0,0,0,1,0,1,1,Ikigai
278,0,1,0,0,0,0,0,0,0,0,0,Ikigai
279,0,0,0,0,1,0,0,1,0,2,2,Ikigai
280,0,1,0,2,2,0,0,2,0,4,4,Ikigai
281,0,0,0,0,0,1,1,2,1,2,1,Ikigai
282,0,0,0,0,0,0,0,0,0,1,1,Ikigai
283,0,0,0,0,3,0,0,2,0,4,4,Ikigai
284,0,2,0,0,1,0,1,1,0,2,2,Ikigai
285,0,0,0,0,0,0,1,1,0,0,0,Ikigai
286,0,1,0,0,1,0,0,1,0,1,1,Ikigai
287,0,2,0,0,2,0,0,2,0,3,3,Ikigai
288,0,0,1,0,0,2,0,0,1,3,2,Ikigai
289,0,1,0,0,1,0,1,1,0,2,2,Ikigai
290,0,1,0,0,1,0,0,1,0,1,1,Ikigai
291,0,0,0,0,0,0,0,2,0,2,2,Ikigai
292,0,0,0,0,0,0,0,1,0,0,0,Ikigai
293,0,0,0,0,0,0,0,0,0,3,3,Ikigai
294,0,0,0,0,0,0,0,0,0,1,1,Ikigai
295,0,0,0,0,0,0,0,0,0,1,1,Ikigai
296,0,0,0,0,1,0,0,1,0,2,2,Ikigai
297,0,0,0,0,0,0,0,0,0,0,0,Ikigai
298,0,1,0,0,1,0,1,1,0,1,1,Ikigai
299,0,1,0,0,1,0,1,1,0,1,1,Ikigai
300,0,2,0,0,2,0,1,2,0,2,2,Ikigai
301,0,0,0,1,0,0,0,1,0,3,3,Ikigai
302,0,2,0,0,3,0,1,4,0,4,4,Ikigai
303,0,1,0,2,1,0,0,0,0,1,1,Ikigai
304,0,1,0,0,1,0,0,1,0,2,2,Ikigai
305,0,1,0,0,0,0,0,2,0,3,3,Ikigai
306,0,1,0,0,2,0,1,2,1,3,2,Ikigai
307,0,1,0,0,2,0,1,1,0,2,2,Ikigai
308,0,0,0,0,0,0,1,1,0,2,2,Ikigai
309,0,0,0,0,0,0,1,0,0,1,1,Ikigai
310,0,1,0,0,2,0,1,3,0,3,3,Ikigai
311,0,1,0,1,1,1,1,2,1,1,0,Ikigai
312,0,2,0,0,3,0,1,3,0,5,5,Ikigai
313,0,1,0,1,1,1,0,2,1,3,2,Ikigai
314,0,2,0,1,2,0,0,0,0,4,4,Ikigai
315,1,1,0,0,1,0,1,2,1,3,2,Ikigai
316,0,1,0,0,0,0,1,2,0,2,2,Ikigai
317,0,1,0,0,0,0,0,1,0,1,1,Ikigai
318,1,0,1,0,0,1,0,0,1,1,0,Ikigai
319,0,1,0,0,1,0,0,1,0,3,3,Ikigai
320,0,0,0,0,0,0,0,0,0,3,3,Ikigai
321,1,1,1,1,1,1,1,3,1,3,2,Ikigai
322,0,2,0,0,3,0,2,3,1,4,3,Ikigai
323,0,0,0,0,0,0,0,0,0,0,0,Ikigai
324,0,0,0,0,0,0,0,0,0,1,1,Ikigai
325,0,1,0,0,1,0,1,1,1,3,2,Ikigai
326,1,2,0,1,0,0,1,1,2,1,-1,Ikigai
327,0,0,0,0,2,0,0,1,0,2,2,Ikigai
328,0,1,0,0,0,0,0,0,0,2,2,Ikigai
329,0,0,1,0,0,1,0,0,1,1,0,Ikigai
330,0,5,0,0,3,1,2,2,0,3,3,Ikigai
331,0,0,0,0,1,0,0,0,0,1,1,Ikigai
332,0,0,0,0,0,0,0,0,0,0,0,Ikigai
333,0,1,0,0,2,0,0,2,0,4,4,Ikigai
334,0,3,0,0,3,1,3,1,0,4,4,Ikigai
335,1,1,1,0,1,0,1,2,1,2,1,Ikigai
336,0,0,0,0,0,0,0,2,0,2,2,Ikigai
337,0,1,0,0,1,0,0,0,0,2,2,Ikigai
338,0,2,0,1,1,0,1,1,0,2,2,Ikigai
339,0,0,0,0,0,0,0,2,0,2,2,Ikigai
340,0,0,0,0,1,0,1,2,0,2,2,Ikigai
341,0,0,0,0,1,0,0,0,0,1,1,Ikigai
342,0,1,0,0,1,0,1,1,0,1,1,Ikigai
343,0,1,0,0,0,0,0,0,0,2,2,Ikigai
344,0,2,0,0,2,0,0,2,0,3,3,Ikigai
345,0,0,0,0,0,0,0,1,1,2,1,Ikigai
346,0,1,0,0,1,0,1,1,0,1,1,Ikigai
347,0,2,0,0,3,0,1,3,0,5,5,Ikigai
348,0,0,0,0,0,0,0,0,0,0,0,Ikigai
349,0,0,0,0,0,0,0,0,0,0,0,Ikigai
350,0,2,0,0,2,0,1,0,0,3,3,Ikigai
351,0,0,0,0,0,0,0,0,1,0,-1,Ikigai
352,1,2,0,0,3,0,2,3,0,4,4,Ikigai
353,0,1,1,0,1,1,1,2,0,3,3,Ikigai
354,0,2,0,0,1,0,0,2,0,4,4,Ikigai
355,0,0,0,0,1,0,0,0,0,2,2,Ikigai
356,1,1,1,0,1,0,0,1,1,2,1,Ikigai
357,0,1,0,0,1,0,1,0,1,4,3,Ikigai
358,0,1,0,1,1,0,1,1,0,1,1,Ikigai
359,0,0,0,0,2,0,0,2,1,3,2,Ikigai
360,1,0,0,1,0,0,0,1,1,1,0,Ikigai
361,0,1,0,0,2,0,1,3,0,3,3,Ikigai
362,0,0,0,0,2,0,0,3,0,3,3,Ikigai
363,0,0,0,0,0,0,0,0,0,2,2,Ikigai
364,0,0,0,0,1,0,0,1,0,2,2,Ikigai
365,0,2,0,0,1,0,1,1,0,2,2,Ikigai
366,0,1,0,0,1,1,1,1,0,2,2,Ikigai
367,0,1,0,0,1,0,0,1,0,2,2,Ikigai
368,0,0,0,0,0,0,0,0,0,0,0,Ikigai
369,0,0,0,0,0,0,0,0,0,2,2,Ikigai
370,0,1,0,0,2,0,0,2,0,3,3,Ikigai
371,0,0,0,0,0,0,0,0,0,0,0,Ikigai
372,0,0,0,0,1,0,0,0,0,4,4,Ikigai
373,0,1,0,0,1,0,0,1,0,2,2,Ikigai
374,0,1,0,0,1,0,1,2,1,1,0,Ikigai
375,0,1,0,1,0,0,0,0,0,0,0,Ikigai
376,0,1,0,0,2,0,0,1,0,2,2,Ikigai
377,0,0,0,0,0,0,0,1,0,1,1,Ikigai
378,1,2,0,0,2,1,2,1,1,3,2,Ikigai
379,0,2,0,0,1,0,1,2,0,3,3,Ikigai
380,0,0,0,0,1,0,1,1,0,2,2,Ikigai
381,0,1,0,0,1,0,1,1,0,1,1,Ikigai
382,0,1,0,0,0,0,0,0,0,1,1,Ikigai
383,0,0,0,0,0,0,0,0,0,0,0,Ikigai
384,0,1,0,0,0,0,0,0,0,2,2,Ikigai
385,0,3,0,0,3,0,0,3,0,5,5,Ikigai
386,0,1,0,0,1,0,1,1,0,3,3,Ikigai
387,0,3,0,0,2,0,1,3,0,3,3,Ikigai
388,1,0,1,1,0,1,0,0,1,0,-1,Ikigai
389,0,0,0,0,0,0,0,3,0,3,3,Ikigai
390,0,0,0,0,0,0,0,2,0,2,2,Ikigai
391,0,1,0,0,3,0,1,2,0,3,3,Ikigai
392,0,0,0,0,0,0,0,0,0,0,0,Ikigai
393,0,2,0,0,1,0,0,1,0,1,1,Ikigai
394,0,2,0,0,2,0,1,4,0,4,4,Ikigai
395,0,0,0,0,0,0,0,0,0,1,1,Ikigai
396,0,2,0,0,2,0,2,2,0,4,4,Ikigai
397,0,1,0,0,1,0,0,1,0,3,3,Ikigai
398,0,0,0,0,0,0,0,0,0,0,0,Ikigai
399,1,1,0,0,1,0,0,0,1,1,0,Ikigai
400,1,1,1,0,1,0,1,1,1,1,0,Ikigai
401,0,0,0,0,1,0,0,1,0,2,2,Ikigai
402,0,1,0,0,0,0,0,0,0,3,3,Ikigai
403,0,0,0,0,1,0,0,1,0,1,1,Ikigai
404,0,1,0,0,1,0,1,1,0,1,1,Ikigai
405,0,2,0,1,1,1,0,1,1,2,1,Ikigai
406,0,1,0,0,2,0,0,2,0,3,3,Ikigai
407,0,0,0,0,0,0,0,3,0,3,3,Ikigai
408,0,3,0,0,3,0,0,3,0,3,3,Ikigai
409,0,0,0,0,0,0,0,0,0,0,0,Ikigai
410,1,1,1,1,1,2,1,1,2,1,-1,Ikigai
411,0,0,0,0,1,0,1,1,0,1,1,Ikigai
412,0,0,0,0,0,0,0,0,0,1,1,Ikigai
413,0,1,0,0,2,0,0,2,0,2,2,Ikigai
414,0,0,0,0,0,0,0,0,0,1,1,Ikigai
415,0,1,0,0,2,0,1,0,0,2,2,Ikigai
416,0,2,0,0,1,0,2,1,1,1,0,Ikigai
417,0,0,0,0,0,0,0,1,0,1,1,Ikigai
418,0,2,0,0,1,0,1,1,0,2,2,Ikigai
419,0,0,0,0,0,0,0,0,0,0,0,Ikigai
420,0,0,0,0,0,0,0,0,0,0,0,Ikigai
421,0,0,0,0,0,0,0,0,0,0,0,Ikigai
422,0,1,0,0,1,0,1,1,0,1,1,Ikigai
423,0,1,0,0,1,0,0,1,0,2,2,Ikigai
424,0,1,0,0,0,0,0,1,0,1,1,Ikigai
425,0,1,0,0,1,0,1,1,0,1,1,Ikigai
426,0,1,0,1,1,0,1,1,1,2,1,Ikigai
427,0,2,1,0,2,0,2,2,0,2,2,Ikigai
428,1,1,0,1,1,1,0,1,2,2,0,Ikigai
429,0,1,0,0,2,0,1,1,0,2,2,Ikigai
430,0,0,0,0,0,0,0,0,0,0,0,Ikigai
431,0,0,0,0,0,0,0,0,0,0,0,Ikigai
432,0,2,0,0,1,0,1,2,0,2,2,Ikigai
433,1,0,1,0,0,1,0,1,2,0,-2,Ikigai
434,0,1,0,0,1,0,1,1,0,1,1,Ikigai
435,1,1,0,0,0,1,0,0,1,2,1,Ikigai
436,0,0,0,0,0,0,0,0,0,1,1,Ikigai
437,1,3,2,0,3,0,2,2,1,3,2,Ikigai
438,0,0,0,0,0,0,0,0,0,0,0,Ikigai
439,0,1,0,0,0,0,0,1,0,4,4,Ikigai
440,0,0,0,0,0,0,0,0,0,1,1,Ikigai
441,0,1,0,0,1,0,0,1,0,1,1,Ikigai
442,0,1,0,0,2,0,0,2,0,4,4,Ikigai
443,1,1,1,1,1,0,1,1,0,2,2,Ikigai
444,0,1,0,0,1,0,0,0,0,1,1,Ikigai
445,0,0,0,0,0,0,0,0,0,0,0,Ikigai
446,0,0,0,0,0,0,0,0,0,0,0,Ikigai
447,0,0,0,0,0,0,0,3,1,3,2,Ikigai
448,0,3,0,0,2,0,0,3,0,2,2,Ikigai
449,0,1,0,0,2,0,1,2,0,2,2,Ikigai
450,0,0,0,0,0,0,0,0,0,0,0,Ikigai
451,0,1,0,0,1,2,1,1,1,2,1,Ikigai
452,0,2,1,1,1,1,1,1,1,4,3,Ikigai
453,0,2,0,0,2,0,0,2,0,4,4,Ikigai
454,0,1,0,0,1,1,1,1,2,1,-1,Ikigai
455,0,0,0,0,0,0,0,0,0,0,0,Ikigai
456,0,1,0,0,0,0,0,0,0,0,0,Ikigai
457,0,0,0,0,0,0,0,0,0,0,0,Ikigai
458,0,1,0,0,1,0,1,1,0,1,1,Ikigai
459,0,1,0,0,1,0,1,1,0,1,1,Ikigai
460,0,1,0,1,0,0,0,0,0,1,1,Ikigai
461,0,1,0,0,1,0,0,2,0,2,2,Ikigai
462,0,1,0,0,1,0,1,1,0,2,2,Ikigai
463,0,1,0,0,1,0,1,1,0,1,1,Ikigai
464,0,0,0,0,0,0,0,0,0,0,0,Ikigai
