,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
520,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
521,0,1,0,1,2,0,1,2,0,3,3,Subconcious
522,0,1,0,0,1,1,1,1,1,3,2,Subconcious
523,0,0,0,1,0,1,0,1,1,2,1,Subconcious
524,0,0,0,1,0,0,0,1,0,1,1,Subconcious
525,0,1,0,1,3,1,2,4,0,4,4,Subconcious
526,0,1,0,0,0,0,0,1,0,1,1,Subconcious
527,0,1,0,0,0,1,0,3,2,1,-1,Subconcious
528,0,1,0,0,1,0,0,2,0,1,1,Subconcious
529,0,2,0,0,2,0,1,1,0,2,2,Subconcious
530,0,1,0,0,2,0,0,3,0,3,3,Subconcious
531,0,0,0,1,0,0,0,0,0,0,0,Subconcious
532,0,1,0,0,1,0,0,1,0,1,1,Subconcious
533,0,1,0,0,1,0,1,2,1,1,0,Subconcious
534,0,0,0,0,1,0,0,2,0,2,2,Subconcious
535,0,1,0,1,0,0,0,0,0,0,0,Subconcious
536,0,0,0,0,0,0,0,0,0,0,0,Subconcious
537,0,1,0,0,2,0,0,1,0,3,3,Subconcious
538,0,0,0,0,1,0,0,1,0,2,2,Subconcious
539,0,1,0,0,2,0,0,2,0,2,2,Subconcious
540,0,0,0,0,0,0,0,0,0,0,0,Subconcious
541,0,2,0,0,2,0,2,2,0,3,3,Subconcious
542,1,1,1,1,2,0,0,2,0,3,3,Subconcious
543,1,1,0,1,0,0,1,0,2,1,-1,Subconcious
544,0,1,0,1,1,0,1,2,0,2,2,Subconcious
545,0,2,0,0,1,0,1,2,0,1,1,Subconcious
546,1,0,0,1,0,1,1,0,1,1,0,Subconcious
547,0,0,0,1,1,1,0,1,1,1,0,Subconcious
548,1,1,0,1,1,1,1,1,2,2,0,Subconcious
549,0,0,0,0,1,0,0,2,0,3,3,Subconcious
550,1,0,1,0,1,1,0,0,1,1,0,Subconcious
551,1,2,0,0,2,0,1,2,0,4,4,Subconcious
552,0,0,0,0,0,0,0,1,0,1,1,Subconcious
553,0,2,0,0,1,0,1,1,0,2,2,Subconcious
554,0,0,0,0,0,0,0,0,0,0,0,Subconcious
555,0,0,0,0,0,0,0,1,0,2,2,Subconcious
556,0,0,0,0,0,0,0,0,0,0,0,Subconcious
557,0,0,0,0,0,0,0,0,0,0,0,Subconcious
558,1,2,1,1,1,1,1,2,2,1,-1,Subconcious
559,0,0,0,0,1,0,0,2,0,2,2,Subconcious
560,0,2,0,0,0,0,1,1,1,1,0,Subconcious
561,0,0,0,0,0,0,0,2,0,1,1,Subconcious
562,0,3,0,0,1,0,1,1,0,2,2,Subconcious
563,0,1,0,1,0,1,0,0,0,1,1,Subconcious
564,0,0,0,0,1,0,0,1,0,1,1,Subconcious
565,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
566,0,0,0,0,2,1,1,1,1,5,4,Subconcious
567,0,1,0,0,1,0,1,1,0,1,1,Subconcious
568,0,1,0,0,1,0,1,3,0,6,6,Subconcious
569,1,1,0,1,1,1,0,1,1,1,0,Subconcious
570,0,0,0,0,1,0,0,0,0,3,3,Subconcious
571,0,1,0,0,1,0,1,1,0,1,1,Subconcious
572,1,1,1,1,1,2,1,2,2,3,1,Subconcious
573,0,2,0,1,2,0,1,1,0,2,2,Subconcious
574,0,0,0,0,0,0,0,0,0,0,0,Subconcious
575,0,0,0,0,0,0,0,0,0,1,1,Subconcious
576,0,0,0,0,1,0,0,1,0,1,1,Subconcious
577,0,1,0,0,1,0,0,1,0,2,2,Subconcious
578,0,0,0,0,0,0,0,0,0,0,0,Subconcious
579,0,1,0,0,1,0,1,1,0,2,2,Subconcious
580,0,0,0,0,0,0,0,1,0,3,3,Subconcious
581,0,2,0,0,0,0,0,2,0,2,2,Subconcious
582,0,0,0,0,0,0,0,0,0,0,0,Subconcious
583,0,3,0,0,0,0,0,0,0,2,2,Subconcious
584,1,1,0,0,0,1,0,1,1,1,0,Subconcious
585,0,0,1,1,0,2,0,0,2,0,-2,Subconcious
586,0,0,0,0,1,0,0,1,0,1,1,Subconcious
587,0,0,0,1,0,0,0,0,0,0,0,Subconcious
588,0,1,0,1,0,0,0,1,0,4,4,Subconcious
589,0,0,0,0,0,0,0,0,0,0,0,Subconcious
590,0,0,0,1,2,2,0,1,2,4,2,Subconcious
591,0,1,0,0,0,0,0,0,0,1,1,Subconcious
592,0,0,0,0,0,0,0,0,0,0,0,Subconcious
593,0,0,0,0,1,0,0,0,1,2,1,Subconcious
594,0,0,0,0,0,0,0,1,0,1,1,Subconcious
595,0,3,0,0,2,0,1,2,0,5,5,Subconcious
596,0,0,0,1,0,1,0,1,1,1,0,Subconcious
597,1,1,1,1,3,1,1,2,1,3,2,Subconcious
598,0,1,0,0,1,0,1,1,0,1,1,Subconcious
599,0,1,0,0,1,0,1,2,0,4,4,Subconcious
600,0,0,0,1,0,0,0,0,0,0,0,Subconcious
601,0,0,0,0,0,0,0,0,0,0,0,Subconcious
602,0,0,0,0,0,0,0,2,0,2,2,Subconcious
603,0,2,0,0,4,0,1,4,0,6,6,Subconcious
604,0,1,0,0,2,0,1,3,0,5,5,Subconcious
605,0,1,0,0,1,0,1,1,0,1,1,Subconcious
606,0,2,0,0,1,0,1,1,0,1,1,Subconcious
607,0,1,0,0,2,0,1,4,0,5,5,Subconcious
608,1,2,0,0,2,0,2,2,0,2,2,Subconcious
609,0,1,0,0,1,0,0,1,1,3,2,Subconcious
610,0,0,0,1,0,1,0,0,1,0,-1,Subconcious
611,0,0,0,0,0,0,0,0,0,1,1,Subconcious
612,0,0,0,0,0,0,0,1,0,1,1,Subconcious
613,0,0,0,0,0,0,0,0,0,0,0,Subconcious
614,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
615,1,1,1,1,1,1,0,1,2,2,0,Subconcious
616,0,0,0,0,1,0,0,3,0,5,5,Subconcious
617,0,1,0,0,1,0,1,2,0,5,5,Subconcious
618,0,1,0,1,1,0,1,1,1,4,3,Subconcious
619,0,1,0,1,3,1,1,2,3,3,0,Subconcious
620,1,0,0,0,0,0,0,0,1,1,0,Subconcious
621,0,1,0,0,1,0,0,0,0,2,2,Subconcious
622,0,1,0,0,1,0,1,1,0,1,1,Subconcious
623,0,0,0,0,0,1,0,1,1,1,0,Subconcious
624,0,0,1,0,1,1,0,1,1,2,1,Subconcious
625,0,0,0,0,2,0,0,3,0,3,3,Subconcious
626,1,1,1,1,2,1,1,2,1,2,1,Subconcious
627,0,1,0,0,1,0,1,3,0,3,3,Subconcious
628,0,0,0,0,1,0,0,2,1,2,1,Subconcious
629,0,0,0,0,1,0,1,2,0,2,2,Subconcious
630,0,1,0,0,1,0,1,1,0,1,1,Subconcious
631,0,0,0,1,0,1,0,1,1,0,-1,Subconcious
632,0,1,0,1,1,1,1,1,1,1,0,Subconcious
633,0,0,0,0,0,0,0,0,0,0,0,Subconcious
634,0,0,0,1,0,1,0,0,1,0,-1,Subconcious
635,0,0,0,0,0,0,0,1,0,1,1,Subconcious
636,0,0,0,0,1,0,0,2,0,2,2,Subconcious
637,1,0,0,1,0,0,0,1,0,1,1,Subconcious
638,0,0,0,0,1,0,0,1,0,1,1,Subconcious
639,0,0,0,0,0,0,0,1,0,2,2,Subconcious
640,1,1,1,1,1,1,0,1,1,2,1,Subconcious
641,0,2,0,0,1,0,2,2,0,2,2,Subconcious
642,0,1,1,2,0,1,0,0,1,2,1,Subconcious
643,0,0,0,1,1,0,0,1,0,1,1,Subconcious
644,0,3,0,0,3,0,0,3,0,5,5,Subconcious
645,0,1,1,0,0,0,0,0,1,0,-1,Subconcious
646,0,0,0,0,0,0,0,0,0,1,1,Subconcious
647,0,4,0,0,3,0,1,4,0,4,4,Subconcious
648,0,0,0,0,1,0,0,1,0,1,1,Subconcious
649,0,0,0,0,0,0,0,0,0,1,1,Subconcious
650,0,1,0,0,2,0,1,2,0,2,2,Subconcious
651,0,1,0,0,1,0,1,1,0,2,2,Subconcious
652,0,2,0,0,0,0,0,0,0,1,1,Subconcious
653,0,1,0,0,1,0,1,2,0,2,2,Subconcious
654,1,0,1,0,0,1,0,0,1,0,-1,Subconcious
655,1,2,1,1,2,0,1,1,0,4,4,Subconcious
656,2,2,1,3,1,2,1,1,3,1,-2,Subconcious
657,0,1,0,0,1,0,1,2,0,2,2,Subconcious
658,0,1,0,0,1,0,1,2,0,4,4,Subconcious
659,0,1,0,0,2,0,0,2,0,3,3,Subconcious
660,0,0,0,0,1,0,0,0,0,1,1,Subconcious
661,0,0,0,0,0,0,0,0,0,0,0,Subconcious
662,0,1,1,0,0,0,0,1,1,2,1,Subconcious
663,0,1,0,1,1,0,0,0,0,2,2,Subconcious
664,0,1,0,0,0,0,0,0,0,0,0,Subconcious
665,0,0,0,1,1,1,0,2,1,2,1,Subconcious
666,0,0,0,0,1,0,0,1,0,2,2,Subconcious
667,0,0,0,0,1,1,0,1,1,2,1,Subconcious
668,0,1,0,0,0,0,0,0,0,0,0,Subconcious
669,0,0,1,0,1,0,0,1,1,1,0,Subconcious
670,0,0,0,1,0,0,0,0,0,0,0,Subconcious
671,0,1,0,0,2,0,0,2,0,2,2,Subconcious
672,0,2,0,1,1,0,1,2,0,1,1,Subconcious
673,0,0,1,0,0,1,0,2,0,5,5,Subconcious
674,0,0,0,2,1,0,0,1,0,5,5,Subconcious
675,1,1,0,1,0,0,0,0,1,0,-1,Subconcious
676,0,1,0,0,1,0,0,1,0,2,2,Subconcious
677,0,0,0,0,0,0,0,1,1,2,1,Subconcious
678,0,0,0,0,0,0,0,0,0,1,1,Subconcious
679,0,0,0,0,1,0,0,1,0,1,1,Subconcious
680,0,0,0,0,0,0,0,1,1,1,0,Subconcious
681,0,0,0,0,0,0,0,0,0,0,0,Subconcious
682,0,0,0,0,0,0,0,1,0,1,1,Subconcious
683,0,0,0,0,0,0,0,1,0,1,1,Subconcious
684,0,1,0,0,1,0,1,1,0,3,3,Subconcious
685,0,1,0,0,2,0,0,2,0,2,2,Subconcious
686,0,2,0,0,1,0,1,3,0,2,2,Subconcious
687,0,1,0,0,0,0,0,1,0,3,3,Subconcious
688,0,0,0,0,1,0,1,1,0,2,2,Subconcious
689,0,0,0,0,0,0,0,0,0,0,0,Subconcious
690,0,1,0,0,1,0,0,2,2,2,0,Subconcious
691,0,1,0,0,1,0,1,1,0,1,1,Subconcious
692,0,1,0,0,1,0,1,1,1,2,1,Subconcious
693,1,1,1,2,2,1,1,3,1,3,2,Subconcious
694,0,0,0,0,0,0,0,0,0,0,0,Subconcious
695,1,0,0,0,1,0,0,0,1,3,2,Subconcious
696,0,0,0,0,0,0,0,0,0,0,0,Subconcious
697,0,0,0,0,0,0,0,1,0,1,1,Subconcious
698,0,1,0,0,2,0,1,1,0,2,2,Subconcious
699,0,0,0,1,0,0,0,0,0,0,0,Subconcious
700,0,1,0,0,1,0,1,2,0,2,2,Subconcious
701,0,0,0,0,0,0,0,1,0,1,1,Subconcious
702,0,0,0,2,1,0,0,2,0,3,3,Subconcious
703,0,1,0,0,1,0,1,2,0,4,4,Subconcious
704,0,1,0,0,1,0,0,4,0,4,4,Subconcious
705,0,1,0,1,0,0,0,0,1,0,-1,Subconcious
706,0,0,0,1,0,0,0,1,0,0,0,Subconcious
707,1,1,0,0,2,0,0,1,2,3,1,Subconcious
708,0,1,0,0,1,0,1,1,0,1,1,Subconcious
709,0,3,0,0,2,0,1,2,0,2,2,Subconcious
710,0,0,0,0,0,0,0,0,0,1,1,Subconcious
711,0,1,0,0,0,0,0,0,0,0,0,Subconcious
712,0,1,0,0,1,0,0,1,0,1,1,Subconcious
713,0,2,0,0,2,0,1,1,0,3,3,Subconcious
714,0,2,0,0,1,0,0,1,0,2,2,Subconcious
715,0,1,0,0,2,0,0,3,0,5,5,Subconcious
716,1,2,1,1,2,1,1,1,3,3,0,Subconcious
717,0,1,0,0,1,1,0,2,1,3,2,Subconcious
718,0,1,0,0,1,0,1,2,0,3,3,Subconcious
719,0,1,0,0,1,0,1,1,0,1,1,Subconcious
720,0,0,0,0,0,0,1,0,0,1,1,Subconcious
721,0,1,0,0,1,0,1,1,0,2,2,Subconcious
722,0,0,0,0,0,0,0,1,0,1,1,Subconcious
723,0,1,0,0,0,0,0,0,0,1,1,Subconcious
724,0,0,0,0,0,0,0,0,0,0,0,Subconcious
725,0,0,0,0,0,0,0,0,0,1,1,Subconcious
726,0,0,0,0,0,0,0,1,0,1,1,Subconcious
727,0,1,0,0,1,0,1,2,1,1,0,Subconcious
728,1,2,1,1,1,1,0,1,1,1,0,Subconcious
729,0,0,0,0,0,0,0,0,0,0,0,Subconcious
730,0,2,0,1,3,0,3,1,0,3,3,Subconcious
731,0,2,0,0,3,0,1,3,0,3,3,Subconcious
732,0,0,0,0,0,1,0,0,1,0,-1,Subconcious
733,0,1,0,0,1,0,1,1,0,3,3,Subconcious
734,1,0,1,1,0,1,0,0,1,1,0,Subconcious
735,0,0,0,0,0,0,1,0,0,1,1,Subconcious
736,0,0,0,0,0,0,0,2,1,0,-1,Subconcious
737,0,1,0,1,1,1,0,2,1,3,2,Subconcious
738,0,0,0,0,0,0,0,0,0,1,1,Subconcious
739,0,0,0,0,1,0,1,3,0,2,2,Subconcious
740,0,1,0,0,1,1,1,1,1,1,0,Subconcious
741,0,2,0,0,1,0,1,1,0,1,1,Subconcious
742,0,1,0,0,1,0,1,1,0,1,1,Subconcious
743,0,0,0,0,1,0,0,1,0,1,1,Subconcious
744,0,0,0,0,1,0,0,1,0,2,2,Subconcious
745,1,4,0,0,2,0,0,3,0,4,4,Subconcious
746,0,1,0,0,1,0,0,2,0,2,2,Subconcious
747,0,3,0,1,1,0,0,1,2,3,1,Subconcious
748,0,0,0,0,0,0,0,0,0,0,0,Subconcious
749,0,0,0,1,0,0,0,0,0,0,0,Subconcious
750,0,0,0,0,1,0,0,2,0,2,2,Subconcious
751,0,1,0,0,4,1,1,2,1,4,3,Subconcious
752,0,4,2,0,2,0,1,4,2,5,3,Subconcious
753,0,0,0,0,0,0,0,0,0,0,0,Subconcious
754,0,0,0,1,0,0,0,0,0,0,0,Subconcious
755,0,1,0,0,1,0,0,1,0,1,1,Subconcious
756,0,2,0,0,1,0,1,2,0,4,4,Subconcious
757,2,1,1,0,1,1,1,2,1,1,0,Subconcious
758,2,2,1,3,1,2,1,1,2,1,-1,Subconcious
759,0,0,0,0,1,0,0,1,0,1,1,Subconcious
760,0,1,0,0,0,0,0,0,0,0,0,Subconcious
761,0,1,1,1,1,1,0,0,1,3,2,Subconcious
762,0,1,0,0,1,0,1,1,0,1,1,Subconcious
763,2,1,1,2,1,1,1,1,2,2,0,Subconcious
764,0,0,0,0,0,0,0,0,0,0,0,Subconcious
765,0,0,0,0,0,1,1,0,2,0,-2,Subconcious
766,0,0,0,0,0,1,0,1,1,0,-1,Subconcious
767,0,2,0,0,1,0,1,2,0,3,3,Subconcious
768,0,3,0,0,2,0,1,2,1,4,3,Subconcious
769,0,1,0,0,0,0,0,1,0,1,1,Subconcious
770,0,1,0,0,1,0,1,1,0,1,1,Subconcious
771,0,0,0,0,1,0,0,0,0,1,1,Subconcious
772,0,1,0,0,0,0,0,0,0,0,0,Subconcious
773,0,0,0,0,0,0,0,0,0,0,0,Subconcious
774,0,0,0,0,0,0,0,0,0,0,0,Subconcious
775,0,0,0,0,0,0,0,0,0,0,0,Subconcious
776,0,0,0,0,0,0,0,0,0,0,0,Subconcious
777,0,2,0,0,3,0,0,0,0,4,4,Subconcious
778,0,0,0,0,0,0,0,1,1,1,0,Subconcious
779,0,1,0,0,2,0,2,2,0,2,2,Subconcious
780,0,0,0,0,2,0,0,2,0,4,4,Subconcious
781,0,0,0,0,0,0,0,0,0,0,0,Subconcious
782,0,0,0,0,0,0,0,0,0,2,2,Subconcious
783,0,1,0,0,1,0,1,1,0,1,1,Subconcious
784,0,0,0,0,0,0,0,0,0,0,0,Subconcious
785,0,1,0,0,1,0,0,1,0,2,2,Subconcious
786,0,2,0,0,2,0,0,2,0,3,3,Subconcious
787,0,1,0,0,1,0,1,1,0,2,2,Subconcious
788,0,1,0,1,1,0,1,1,0,1,1,Subconcious
789,0,0,0,1,1,0,0,1,0,3,3,Subconcious
790,0,0,0,0,1,1,0,3,1,2,1,Subconcious
791,0,2,0,0,1,0,1,1,0,1,1,Subconcious
792,1,1,1,1,0,1,1,0,1,0,-1,Subconcious
793,0,0,0,0,0,0,0,0,0,1,1,Subconcious
794,0,0,0,1,0,1,0,1,1,1,0,Subconcious
795,0,1,0,0,0,0,0,0,0,1,1,Subconcious
796,0,2,0,0,3,0,1,2,0,4,4,Subconcious
797,0,1,0,0,0,0,0,0,0,1,1,Subconcious
798,0,0,0,0,0,0,0,1,0,1,1,Subconcious
799,0,2,0,0,1,0,0,1,0,1,1,Subconcious
800,0,1,0,0,1,0,0,0,0,2,2,Subconcious
801,0,0,0,0,0,0,0,0,0,2,2,Subconcious
802,0,0,0,0,0,0,0,0,0,1,1,Subconcious
803,0,1,0,0,3,0,1,2,0,3,3,Subconcious
804,0,2,0,1,2,1,0,2,1,3,2,Subconcious
805,0,1,0,1,1,0,0,1,0,4,4,Subconcious
806,0,0,0,0,0,0,0,0,0,0,0,Subconcious
807,0,0,0,0,0,0,0,0,0,2,2,Subconcious
808,0,1,0,0,1,0,1,1,0,1,1,Subconcious
809,0,1,0,0,1,0,1,1,0,2,2,Subconcious
810,0,0,0,0,0,0,0,0,0,0,0,Subconcious
811,0,0,0,0,0,0,0,0,0,0,0,Subconcious
812,0,0,0,0,0,0,0,0,0,0,0,Subconcious
813,0,0,0,0,0,0,0,0,0,1,1,Subconcious
814,0,0,0,0,2,0,2,2,0,3,3,Subconcious
815,0,1,0,0,1,0,1,1,0,1,1,Subconcious
816,0,2,0,0,2,0,2,2,0,2,2,Subconcious
817,0,0,0,0,0,0,0,1,0,2,2,Subconcious
818,0,1,0,0,1,0,0,1,1,1,0,Subconcious
819,0,0,0,0,0,0,0,0,0,0,0,Subconcious
820,0,0,0,0,0,0,0,0,0,1,1,Subconcious
821,0,1,0,0,0,0,0,0,0,1,1,Subconcious
822,0,0,0,0,0,0,0,0,0,0,0,Subconcious
823,0,0,0,0,0,0,0,0,0,1,1,Subconcious
824,0,2,0,0,1,0,1,2,0,2,2,Subconcious
825,0,1,0,0,1,0,1,1,0,1,1,Subconcious
826,0,0,0,1,0,0,0,0,0,1,1,Subconcious
827,0,1,0,0,2,0,0,2,1,2,1,Subconcious
828,0,0,0,0,0,0,0,0,0,0,0,Subconcious
829,1,0,0,0,1,0,0,1,0,1,1,Subconcious
830,0,1,0,0,1,0,1,1,0,1,1,Subconcious
831,0,2,0,0,5,0,0,3,0,6,6,Subconcious
832,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
833,0,0,0,0,1,0,0,0,0,1,1,Subconcious
834,0,1,0,0,1,0,1,2,1,2,1,Subconcious
835,0,1,0,0,1,0,0,2,0,3,3,Subconcious
836,1,0,0,0,1,0,0,1,1,1,0,Subconcious
837,0,1,0,1,1,0,0,1,0,1,1,Subconcious
838,0,1,0,1,1,0,0,0,0,2,2,Subconcious
839,0,1,0,0,1,0,1,2,0,3,3,Subconcious
840,0,1,0,0,1,0,0,1,0,1,1,Subconcious
841,0,0,0,0,0,0,0,0,0,1,1,Subconcious
842,0,0,0,1,1,0,1,0,0,2,2,Subconcious
843,0,0,0,0,1,0,0,2,0,2,2,Subconcious
844,0,1,0,0,1,0,1,1,0,3,3,Subconcious
845,0,0,0,0,0,0,0,0,1,1,0,Subconcious
846,0,1,0,0,1,0,0,1,1,1,0,Subconcious
847,1,1,0,1,2,0,0,4,1,3,2,Subconcious
848,0,0,0,0,0,0,0,0,0,0,0,Subconcious
849,0,0,0,0,0,0,0,2,0,1,1,Subconcious
850,0,3,0,0,3,0,1,4,0,4,4,Subconcious
851,0,1,0,0,3,0,0,3,0,4,4,Subconcious
852,0,0,0,0,1,0,0,0,1,1,0,Subconcious
853,0,0,0,0,0,0,0,0,0,1,1,Subconcious
854,0,4,0,0,2,0,2,2,0,3,3,Subconcious
855,0,1,0,1,1,0,0,1,0,2,2,Subconcious
856,0,0,0,0,0,0,0,0,0,0,0,Subconcious
857,0,2,0,0,1,0,0,1,0,1,1,Subconcious
858,0,1,0,0,1,1,1,1,2,1,-1,Subconcious
859,0,1,0,0,1,0,0,1,0,2,2,Subconcious
860,0,0,0,0,0,0,0,1,0,0,0,Subconcious
861,0,0,0,0,0,0,0,0,0,0,0,Subconcious
862,0,3,0,0,3,1,1,2,1,4,3,Subconcious
863,0,1,0,1,0,0,1,0,0,2,2,Subconcious
864,0,0,0,1,0,0,0,0,0,0,0,Subconcious
865,0,1,0,0,1,0,1,2,0,1,1,Subconcious
866,0,0,0,1,0,0,0,0,0,1,1,Subconcious
867,0,1,0,0,1,0,0,1,0,2,2,Subconcious
868,0,1,0,1,1,0,0,3,0,3,3,Subconcious
869,0,0,0,0,0,0,0,0,0,0,0,Subconcious
870,0,0,0,0,0,0,0,0,0,1,1,Subconcious
871,0,0,0,0,1,0,0,1,0,2,2,Subconcious
872,0,0,0,0,0,0,0,0,0,0,0,Subconcious
873,0,3,0,0,1,0,0,2,0,4,4,Subconcious
874,0,0,0,0,0,0,0,0,0,0,0,Subconcious
875,0,1,0,0,1,0,1,1,0,1,1,Subconcious
876,0,0,0,0,1,0,1,1,0,2,2,Subconcious
877,0,0,0,0,0,0,0,0,0,0,0,Subconcious
878,1,0,0,0,0,0,0,0,1,2,1,Subconcious
879,0,1,0,0,4,0,1,3,1,5,4,Subconcious
880,0,0,0,0,0,0,0,2,0,3,3,Subconcious
881,0,1,0,0,1,1,1,1,0,2,2,Subconcious
882,0,0,0,0,1,0,0,0,0,1,1,Subconcious
883,0,0,0,0,1,0,0,1,0,1,1,Subconcious
884,0,1,0,0,1,0,1,1,0,1,1,Subconcious
885,0,0,0,0,0,0,0,0,0,2,2,Subconcious
886,0,1,0,0,2,0,1,2,0,5,5,Subconcious
887,0,2,0,0,2,0,1,2,0,3,3,Subconcious
888,0,1,0,0,0,0,0,0,0,1,1,Subconcious
889,0,0,0,0,0,0,0,0,0,0,0,Subconcious
890,1,0,1,0,0,1,0,0,1,1,0,Subconcious
891,0,2,0,0,2,0,0,2,1,4,3,Subconcious
892,0,1,0,0,1,0,0,1,0,1,1,Subconcious
893,0,0,0,0,0,0,0,0,0,0,0,Subconcious
894,0,0,0,0,1,1,0,1,1,1,0,Subconcious
895,0,2,0,0,0,0,0,1,0,2,2,Subconcious
896,0,2,0,1,2,0,2,2,0,4,4,Subconcious
897,0,0,0,0,2,0,0,1,0,2,2,Subconcious
898,0,2,0,1,2,0,1,2,1,5,4,Subconcious
899,1,2,0,0,2,0,1,2,1,2,1,Subconcious
900,0,1,0,0,2,0,2,4,0,3,3,Subconcious
901,1,1,1,1,2,0,1,2,0,4,4,Subconcious
902,0,1,0,1,2,0,2,2,0,3,3,Subconcious
903,0,0,0,0,0,0,0,0,0,0,0,Subconcious
904,0,1,0,0,1,0,1,2,0,2,2,Subconcious
905,0,0,0,0,0,0,0,0,0,1,1,Subconcious
906,0,1,0,0,1,0,1,1,0,1,1,Subconcious
907,0,0,1,0,0,0,0,1,1,2,1,Subconcious
908,0,0,0,0,0,0,0,0,0,0,0,Subconcious
909,0,1,0,0,1,0,0,1,0,1,1,Subconcious
910,0,1,0,0,1,0,1,1,0,1,1,Subconcious
911,1,1,0,1,1,3,0,1,3,2,-1,Subconcious
912,0,0,0,0,0,0,1,0,0,0,0,Subconcious
913,0,0,0,0,0,0,0,0,1,1,0,Subconcious
914,0,2,0,1,2,0,2,0,0,2,2,Subconcious
915,0,1,0,0,1,0,0,0,0,2,2,Subconcious
916,0,0,0,0,0,0,0,0,0,1,1,Subconcious
917,0,0,0,0,0,0,0,0,0,0,0,Subconcious
918,0,0,0,1,0,0,0,0,0,0,0,Subconcious
919,0,0,0,0,0,0,0,0,0,0,0,Subconcious
920,0,0,0,1,0,0,0,0,1,0,-1,Subconcious
921,0,2,0,1,3,0,1,2,0,4,4,Subconcious
922,0,0,0,0,0,0,0,0,0,2,2,Subconcious
923,0,0,0,0,0,0,0,0,0,1,1,Subconcious
924,0,1,0,0,1,0,1,2,0,2,2,Subconcious
925,0,0,0,0,0,0,0,0,1,1,0,Subconcious
926,1,1,1,1,2,0,0,2,0,4,4,Subconcious
927,0,1,0,0,1,0,1,1,0,1,1,Subconcious
928,1,2,0,1,0,2,0,1,3,2,-1,Subconcious
929,0,0,0,0,0,0,0,0,0,1,1,Subconcious
930,0,0,0,0,0,0,0,2,0,4,4,Subconcious
931,0,2,0,0,2,0,2,2,0,2,2,Subconcious
932,0,0,0,0,0,0,0,0,0,2,2,Subconcious
933,0,2,0,1,1,0,1,1,0,2,2,Subconcious
934,0,1,0,0,0,0,0,0,0,1,1,Subconcious
935,0,0,0,0,0,0,0,0,0,0,0,Subconcious
936,1,1,0,0,1,1,0,1,1,2,1,Subconcious
937,0,1,0,0,1,0,0,0,0,2,2,Subconcious
938,0,2,0,0,1,0,1,1,0,1,1,Subconcious
939,0,1,0,0,1,0,0,0,0,3,3,Subconcious
940,0,0,0,0,0,0,0,0,0,0,0,Subconcious
941,1,0,0,1,0,1,0,0,1,0,-1,Subconcious
942,1,0,1,0,0,1,0,0,2,0,-2,Subconcious
943,0,1,0,0,1,0,1,1,0,1,1,Subconcious
944,0,0,0,0,0,0,1,0,0,0,0,Subconcious
945,0,1,0,0,1,0,1,1,0,2,2,Subconcious
946,0,0,0,0,0,0,1,0,0,0,0,Subconcious
947,0,3,1,0,1,1,1,1,1,2,1,Subconcious
948,0,1,0,0,1,0,1,1,0,1,1,Subconcious
949,0,0,0,0,0,0,0,0,0,0,0,Subconcious
950,0,0,0,0,0,0,0,0,0,0,0,Subconcious
951,0,0,0,0,0,0,0,1,0,2,2,Subconcious
952,0,1,0,0,1,0,1,1,0,1,1,Subconcious
953,0,2,0,0,2,0,1,2,0,2,2,Subconcious
954,0,0,0,0,0,0,1,1,0,2,2,Subconcious
955,0,1,0,0,0,0,0,0,0,0,0,Subconcious
956,0,2,0,0,1,0,0,1,1,2,1,Subconcious
957,0,1,0,0,2,0,0,2,1,2,1,Subconcious
958,0,0,0,1,0,0,0,0,0,0,0,Subconcious
959,0,2,0,0,2,0,1,2,0,3,3,Subconcious
960,0,0,0,0,1,0,0,1,0,1,1,Subconcious
961,0,2,0,0,2,0,2,1,0,3,3,Subconcious
962,0,2,0,0,2,0,1,1,0,2,2,Subconcious
963,1,2,1,1,2,1,1,2,1,2,1,Subconcious
964,0,0,0,0,1,0,0,1,0,1,1,Subconcious
965,0,0,0,0,0,0,0,1,0,3,3,Subconcious
966,0,0,0,0,0,0,0,0,0,0,0,Subconcious
967,0,0,0,0,0,0,0,1,0,4,4,Subconcious
968,0,1,0,0,1,0,0,2,1,2,1,Subconcious
969,0,1,0,0,0,0,0,0,0,1,1,Subconcious
970,0,1,0,0,1,0,1,1,0,1,1,Subconcious
971,0,1,0,0,3,0,0,3,0,5,5,Subconcious
972,0,0,0,0,0,0,0,4,0,4,4,Subconcious
973,0,0,0,0,0,0,0,0,0,0,0,Subconcious
974,0,0,0,0,0,0,0,0,0,1,1,Subconcious
975,0,0,0,0,0,0,0,0,0,0,0,Subconcious
976,0,1,0,0,2,0,0,1,0,2,2,Subconcious
977,0,1,0,0,1,0,1,1,0,1,1,Subconcious
978,0,0,0,0,0,0,0,0,0,0,0,Subconcious
979,0,2,0,0,3,0,1,3,0,4,4,Subconcious
980,0,0,0,0,0,0,0,0,0,1,1,Subconcious
981,0,1,0,0,1,0,1,1,0,2,2,Subconcious
982,0,0,0,0,0,0,0,0,0,0,0,Subconcious
983,0,0,0,0,0,0,0,0,0,1,1,Subconcious
