,score,Book
4849,1,Subconcious
4850,2,Subconcious
4851,3,Subconcious
4852,0,Subconcious
4853,-1,Subconcious
4854,1,Subconcious
4855,2,Subconcious
4856,0,Subconcious
4857,0,Subconcious
4858,1,Subconcious
4859,0,Subconcious
4860,-1,Subconcious
4861,4,Subconcious
4862,0,Subconcious
4863,4,Subconcious
4864,1,Subconcious
4865,0,Subconcious
4866,0,Subconcious
4867,0,Subconcious
4868,0,Subconcious
4869,3,Subconcious
4870,1,Subconcious
4871,1,Subconcious
4872,1,Subconcious
4873,2,Subconcious
4874,1,Subconcious
4875,0,Subconcious
4876,0,Subconcious
4877,1,Subconcious
4878,0,Subconcious
4879,0,Subconcious
4880,0,Subconcious
4881,0,Subconcious
4882,0,Subconcious
4883,0,Subconcious
4884,0,Subconcious
4885,1,Subconcious
4886,-1,Subconcious
4887,0,Subconcious
4888,1,Subconcious
4889,0,Subconcious
4890,2,Subconcious
4891,3,Subconcious
4892,0,Subconcious
4893,0,Subconcious
4894,0,Subconcious
4895,0,Subconcious
4896,0,Subconcious
4897,0,Subconcious
4898,1,Subconcious
4899,1,Subconcious
4900,1,Subconcious
4901,2,Subconcious
4902,7,Subconcious
4903,0,Subconcious
4904,3,Subconcious
4905,1,Subconcious
4906,1,Subconcious
4907,0,Subconcious
4908,0,Subconcious
4909,1,Subconcious
4910,1,Subconcious
4911,0,Subconcious
4912,1,Subconcious
4913,0,Subconcious
4914,1,Subconcious
4915,0,Subconcious
4916,0,Subconcious
4917,1,Subconcious
4918,1,Subconcious
4919,0,Subconcious
4920,4,Subconcious
4921,2,Subconcious
4922,2,Subconcious
4923,1,Subconcious
4924,0,Subconcious
4925,0,Subconcious
4926,0,Subconcious
4927,1,Subconcious
4928,1,Subconcious
4929,1,Subconcious
4930,2,Subconcious
4931,1,Subconcious
4932,1,Subconcious
4933,1,Subconcious
4934,1,Subconcious
4935,0,Subconcious
4936,4,Subconcious
4937,3,Subconcious
4938,2,Subconcious
4939,4,Subconcious
4940,1,Subconcious
4941,0,Subconcious
4942,1,Subconcious
4943,0,Subconcious
4944,0,Subconcious
4945,1,Subconcious
4946,2,Subconcious
4947,0,Subconcious
4948,1,Subconcious
4949,0,Subconcious
4950,1,Subconcious
4951,2,Subconcious
4952,2,Subconcious
4953,1,Subconcious
4954,0,Subconcious
4955,1,Subconcious
4956,0,Subconcious
4957,1,Subconcious
4958,1,Subconcious
4959,0,Subconcious
4960,0,Subconcious
4961,0,Subconcious
4962,0,Subconcious
4963,2,Subconcious
4964,1,Subconcious
4965,1,Subconcious
4966,2,Subconcious
4967,1,Subconcious
4968,1,Subconcious
4969,5,Subconcious
4970,2,Subconcious
4971,3,Subconcious
4972,0,Subconcious
4973,1,Subconcious
4974,0,Subconcious
4975,0,Subconcious
4976,0,Subconcious
4977,1,Subconcious
4978,1,Subconcious
4979,1,Subconcious
4980,-1,Subconcious
4981,2,Subconcious
4982,0,Subconcious
4983,-1,Subconcious
4984,0,Subconcious
4985,1,Subconcious
4986,0,Subconcious
4987,1,Subconcious
4988,0,Subconcious
4989,2,Subconcious
4990,1,Subconcious
4991,1,Subconcious
4992,1,Subconcious
4993,2,Subconcious
4994,0,Subconcious
4995,1,Subconcious
4996,0,Subconcious
4997,2,Subconcious
4998,1,Subconcious
4999,1,Subconcious
5000,3,Subconcious
5001,1,Subconcious
5002,3,Subconcious
5003,1,Subconcious
5004,1,Subconcious
5005,0,Subconcious
5006,0,Subconcious
5007,4,Subconcious
5008,1,Subconcious
5009,1,Subconcious
5010,1,Subconcious
5011,1,Subconcious
5012,1,Subconcious
5013,1,Subconcious
5014,-1,Subconcious
5015,1,Subconcious
5016,0,Subconcious
5017,4,Subconcious
5018,0,Subconcious
5019,1,Subconcious
5020,0,Subconcious
5021,2,Subconcious
5022,1,Subconcious
5023,2,Subconcious
5024,0,Subconcious
5025,2,Subconcious
5026,3,Subconcious
5027,0,Subconcious
5028,1,Subconcious
5029,1,Subconcious
5030,0,Subconcious
5031,0,Subconcious
5032,-1,Subconcious
5033,2,Subconcious
5034,-1,Subconcious
5035,-1,Subconcious
5036,1,Subconcious
5037,1,Subconcious
5038,0,Subconcious
5039,1,Subconcious
5040,0,Subconcious
5041,4,Subconcious
5042,0,Subconcious
5043,2,Subconcious
5044,0,Subconcious
5045,1,Subconcious
5046,0,Subconcious
5047,2,Subconcious
5048,0,Subconcious
5049,2,Subconcious
5050,2,Subconcious
5051,0,Subconcious
5052,0,Subconcious
5053,2,Subconcious
5054,0,Subconcious
5055,1,Subconcious
5056,1,Subconcious
5057,0,Subconcious
5058,3,Subconcious
5059,1,Subconcious
5060,0,Subconcious
5061,0,Subconcious
5062,2,Subconcious
5063,0,Subconcious
5064,0,Subconcious
5065,0,Subconcious
5066,1,Subconcious
5067,1,Subconcious
5068,0,Subconcious
5069,-1,Subconcious
5070,0,Subconcious
5071,5,Subconcious
5072,3,Subconcious
5073,0,Subconcious
5074,1,Subconcious
5075,1,Subconcious
5076,1,Subconcious
5077,0,Subconcious
5078,0,Subconcious
5079,2,Subconcious
5080,2,Subconcious
5081,0,Subconcious
5082,1,Subconcious
5083,-1,Subconcious
5084,0,Subconcious
5085,0,Subconcious
5086,1,Subconcious
5087,1,Subconcious
5088,1,Subconcious
5089,1,Subconcious
5090,1,Subconcious
5091,0,Subconcious
5092,0,Subconcious
5093,1,Subconcious
5094,1,Subconcious
5095,1,Subconcious
5096,1,Subconcious
5097,0,Subconcious
5098,1,Subconcious
5099,0,Subconcious
5100,1,Subconcious
5101,1,Subconcious
5102,1,Subconcious
5103,1,Subconcious
5104,1,Subconcious
5105,-1,Subconcious
5106,2,Subconcious
5107,2,Subconcious
5108,2,Subconcious
5109,0,Subconcious
5110,1,Subconcious
5111,2,Subconcious
5112,1,Subconcious
5113,1,Subconcious
5114,3,Subconcious
5115,2,Subconcious
5116,0,Subconcious
5117,1,Subconcious
5118,0,Subconcious
5119,1,Subconcious
5120,1,Subconcious
5121,0,Subconcious
5122,3,Subconcious
5123,0,Subconcious
5124,0,Subconcious
5125,0,Subconcious
5126,4,Subconcious
5127,0,Subconcious
5128,0,Subconcious
5129,0,Subconcious
5130,1,Subconcious
5131,1,Subconcious
5132,3,Subconcious
5133,2,Subconcious
5134,1,Subconcious
5135,0,Subconcious
5136,1,Subconcious
5137,0,Subconcious
5138,1,Subconcious
5139,0,Subconcious
5140,1,Subconcious
5141,0,Subconcious
5142,1,Subconcious
5143,1,Subconcious
5144,1,Subconcious
5145,1,Subconcious
5146,1,Subconcious
5147,2,Subconcious
5148,1,Subconcious
5149,1,Subconcious
5150,1,Subconcious
5151,0,Subconcious
5152,1,Subconcious
5153,1,Subconcious
5154,0,Subconcious
5155,0,Subconcious
5156,0,Subconcious
5157,1,Subconcious
5158,1,Subconcious
5159,1,Subconcious
5160,2,Subconcious
5161,1,Subconcious
5162,0,Subconcious
5163,-1,Subconcious
5164,0,Subconcious
5165,1,Subconcious
5166,3,Subconcious
5167,1,Subconcious
5168,1,Subconcious
5169,2,Subconcious
5170,2,Subconcious
5171,0,Subconcious
5172,1,Subconcious
5173,1,Subconcious
5174,1,Subconcious
5175,2,Subconcious
5176,0,Subconcious
5177,0,Subconcious
5178,-1,Subconcious
5179,1,Subconcious
5180,1,Subconcious
5181,0,Subconcious
5182,0,Subconcious
5183,1,Subconcious
5184,2,Subconcious
5185,1,Subconcious
5186,1,Subconcious
5187,1,Subconcious
5188,0,Subconcious
5189,1,Subconcious
5190,0,Subconcious
5191,2,Subconcious
5192,0,Subconcious
5193,1,Subconcious
5194,1,Subconcious
5195,0,Subconcious
5196,0,Subconcious
5197,-1,Subconcious
5198,0,Subconcious
5199,0,Subconcious
5200,1,Subconcious
5201,1,Subconcious
5202,0,Subconcious
5203,0,Subconcious
5204,1,Subconcious
5205,1,Subconcious
5206,1,Subconcious
5207,1,Subconcious
5208,3,Subconcious
5209,0,Subconcious
5210,-2,Subconcious
5211,3,Subconcious
5212,0,Subconcious
5213,1,Subconcious
5214,2,Subconcious
5215,0,Subconcious
5216,1,Subconcious
5217,1,Subconcious
5218,0,Subconcious
5219,-1,Subconcious
5220,1,Subconcious
5221,0,Subconcious
5222,3,Subconcious
5223,1,Subconcious
5224,0,Subconcious
5225,0,Subconcious
5226,1,Subconcious
5227,0,Subconcious
5228,0,Subconcious
5229,1,Subconcious
5230,1,Subconcious
5231,2,Subconcious
5232,0,Subconcious
5233,0,Subconcious
5234,1,Subconcious
5235,0,Subconcious
5236,1,Subconcious
5237,0,Subconcious
5238,0,Subconcious
5239,1,Subconcious
5240,1,Subconcious
5241,0,Subconcious
5242,-2,Subconcious
5243,1,Subconcious
5244,0,Subconcious
5245,0,Subconcious
5246,2,Subconcious
5247,1,Subconcious
5248,1,Subconcious
5249,1,Subconcious
5250,0,Subconcious
5251,2,Subconcious
5252,0,Subconcious
5253,1,Subconcious
5254,0,Subconcious
5255,0,Subconcious
5256,0,Subconcious
5257,3,Subconcious
5258,0,Subconcious
5259,0,Subconcious
5260,0,Subconcious
5261,1,Subconcious
5262,1,Subconcious
5263,1,Subconcious
5264,1,Subconcious
5265,0,Subconcious
5266,1,Subconcious
5267,1,Subconcious
5268,1,Subconcious
5269,-1,Subconcious
5270,0,Subconcious
5271,0,Subconcious
5272,1,Subconcious
5273,0,Subconcious
5274,1,Subconcious
5275,4,Subconcious
5276,1,Subconcious
5277,2,Subconcious
5278,0,Subconcious
5279,1,Subconcious
5280,1,Subconcious
5281,1,Subconcious
5282,0,Subconcious
5283,0,Subconcious
5284,0,Subconcious
5285,2,Subconcious
5286,0,Subconcious
5287,0,Subconcious
5288,1,Subconcious
5289,2,Subconcious
5290,1,Subconcious
5291,1,Subconcious
5292,1,Subconcious
5293,0,Subconcious
5294,0,Subconcious
5295,1,Subconcious
5296,1,Subconcious
5297,0,Subconcious
5298,2,Subconcious
5299,0,Subconcious
5300,2,Subconcious
5301,0,Subconcious
5302,2,Subconcious
5303,1,Subconcious
5304,0,Subconcious
5305,3,Subconcious
5306,1,Subconcious
5307,1,Subconcious
5308,2,Subconcious
5309,1,Subconcious
5310,0,Subconcious
5311,2,Subconcious
5312,4,Subconcious
5313,3,Subconcious
5314,0,Subconcious
5315,1,Subconcious
5316,0,Subconcious
5317,1,Subconcious
5318,1,Subconcious
5319,0,Subconcious
5320,-1,Subconcious
5321,0,Subconcious
5322,1,Subconcious
5323,2,Subconcious
5324,-1,Subconcious
5325,0,Subconcious
5326,3,Subconcious
5327,0,Subconcious
5328,0,Subconcious
5329,1,Subconcious
5330,1,Subconcious
5331,1,Subconcious
5332,1,Subconcious
5333,0,Subconcious
5334,1,Subconcious
5335,1,Subconcious
5336,0,Subconcious
5337,2,Subconcious
5338,0,Subconcious
5339,0,Subconcious
5340,0,Subconcious
5341,1,Subconcious
5342,1,Subconcious
5343,1,Subconcious
5344,2,Subconcious
5345,1,Subconcious
5346,0,Subconcious
5347,1,Subconcious
5348,1,Subconcious
5349,0,Subconcious
5350,0,Subconcious
5351,2,Subconcious
5352,0,Subconcious
5353,2,Subconcious
5354,0,Subconcious
5355,1,Subconcious
5356,1,Subconcious
5357,0,Subconcious
5358,-1,Subconcious
5359,0,Subconcious
5360,1,Subconcious
5361,0,Subconcious
5362,2,Subconcious
5363,0,Subconcious
5364,0,Subconcious
5365,0,Subconcious
5366,0,Subconcious
5367,2,Subconcious
5368,4,Subconcious
5369,0,Subconcious
5370,0,Subconcious
5371,1,Subconcious
5372,0,Subconcious
5373,1,Subconcious
5374,1,Subconcious
5375,1,Subconcious
5376,1,Subconcious
5377,0,Subconcious
5378,1,Subconcious
5379,2,Subconcious
5380,0,Subconcious
5381,0,Subconcious
5382,0,Subconcious
5383,1,Subconcious
5384,0,Subconcious
5385,2,Subconcious
5386,0,Subconcious
5387,0,Subconcious
5388,1,Subconcious
5389,3,Subconcious
5390,0,Subconcious
5391,1,Subconcious
5392,0,Subconcious
5393,0,Subconcious
5394,3,Subconcious
5395,2,Subconcious
5396,0,Subconcious
5397,0,Subconcious
5398,1,Subconcious
5399,0,Subconcious
5400,1,Subconcious
5401,1,Subconcious
5402,0,Subconcious
5403,1,Subconcious
5404,1,Subconcious
5405,0,Subconcious
5406,1,Subconcious
5407,1,Subconcious
5408,1,Subconcious
5409,0,Subconcious
5410,0,Subconcious
5411,0,Subconcious
5412,0,Subconcious
5413,0,Subconcious
5414,1,Subconcious
5415,1,Subconcious
5416,2,Subconcious
5417,1,Subconcious
5418,0,Subconcious
5419,2,Subconcious
5420,1,Subconcious
5421,0,Subconcious
5422,0,Subconcious
5423,2,Subconcious
5424,0,Subconcious
5425,0,Subconcious
5426,0,Subconcious
5427,0,Subconcious
5428,0,Subconcious
5429,1,Subconcious
5430,0,Subconcious
5431,1,Subconcious
5432,0,Subconcious
5433,1,Subconcious
5434,0,Subconcious
5435,1,Subconcious
5436,0,Subconcious
5437,0,Subconcious
5438,0,Subconcious
5439,0,Subconcious
5440,2,Subconcious
5441,2,Subconcious
5442,0,Subconcious
5443,1,Subconcious
5444,0,Subconcious
5445,1,Subconcious
5446,0,Subconcious
5447,0,Subconcious
5448,2,Subconcious
5449,0,Subconcious
5450,3,Subconcious
5451,0,Subconcious
5452,0,Subconcious
5453,1,Subconcious
5454,0,Subconcious
5455,1,Subconcious
5456,0,Subconcious
5457,1,Subconcious
5458,2,Subconcious
5459,1,Subconcious
5460,1,Subconcious
5461,0,Subconcious
5462,1,Subconcious
5463,0,Subconcious
5464,1,Subconcious
5465,5,Subconcious
5466,1,Subconcious
5467,0,Subconcious
5468,1,Subconcious
5469,0,Subconcious
5470,1,Subconcious
5471,0,Subconcious
5472,0,Subconcious
5473,0,Subconcious
5474,1,Subconcious
5475,0,Subconcious
5476,1,Subconcious
5477,1,Subconcious
5478,1,Subconcious
5479,0,Subconcious
5480,0,Subconcious
5481,2,Subconcious
5482,1,Subconcious
5483,-1,Subconcious
5484,0,Subconcious
5485,0,Subconcious
5486,0,Subconcious
5487,1,Subconcious
5488,0,Subconcious
5489,1,Subconcious
5490,0,Subconcious
5491,0,Subconcious
5492,0,Subconcious
5493,1,Subconcious
5494,2,Subconcious
5495,1,Subconcious
5496,0,Subconcious
5497,2,Subconcious
5498,0,Subconcious
5499,2,Subconcious
5500,0,Subconcious
5501,1,Subconcious
5502,2,Subconcious
5503,1,Subconcious
5504,1,Subconcious
5505,2,Subconcious
5506,2,Subconcious
5507,3,Subconcious
5508,0,Subconcious
5509,1,Subconcious
5510,0,Subconcious
5511,1,Subconcious
5512,0,Subconcious
5513,0,Subconcious
5514,0,Subconcious
5515,1,Subconcious
5516,1,Subconcious
5517,0,Subconcious
5518,0,Subconcious
5519,3,Subconcious
5520,0,Subconcious
5521,0,Subconcious
5522,1,Subconcious
5523,2,Subconcious
5524,-1,Subconcious
5525,1,Subconcious
5526,0,Subconcious
5527,2,Subconcious
5528,0,Subconcious
5529,0,Subconcious
5530,2,Subconcious
5531,0,Subconcious
5532,1,Subconcious
5533,1,Subconcious
5534,1,Subconcious
5535,2,Subconcious
5536,1,Subconcious
5537,0,Subconcious
5538,0,Subconcious
5539,0,Subconcious
5540,0,Subconcious
5541,0,Subconcious
5542,1,Subconcious
5543,0,Subconcious
5544,0,Subconcious
5545,0,Subconcious
5546,0,Subconcious
5547,1,Subconcious
5548,1,Subconcious
5549,1,Subconcious
5550,1,Subconcious
5551,2,Subconcious
5552,0,Subconcious
5553,-2,Subconcious
5554,1,Subconcious
5555,1,Subconcious
5556,0,Subconcious
5557,0,Subconcious
5558,2,Subconcious
5559,0,Subconcious
5560,0,Subconcious
5561,0,Subconcious
5562,-1,Subconcious
5563,0,Subconcious
5564,0,Subconcious
5565,1,Subconcious
5566,1,Subconcious
5567,0,Subconcious
5568,-1,Subconcious
5569,1,Subconcious
5570,2,Subconcious
5571,0,Subconcious
5572,-1,Subconcious
5573,0,Subconcious
5574,1,Subconcious
5575,4,Subconcious
5576,0,Subconcious
5577,0,Subconcious
5578,1,Subconcious
5579,1,Subconcious
5580,0,Subconcious
5581,0,Subconcious
5582,0,Subconcious
5583,1,Subconcious
5584,0,Subconcious
5585,0,Subconcious
5586,0,Subconcious
5587,0,Subconcious
5588,0,Subconcious
5589,0,Subconcious
5590,0,Subconcious
5591,0,Subconcious
5592,2,Subconcious
5593,0,Subconcious
5594,1,Subconcious
5595,0,Subconcious
5596,0,Subconcious
5597,0,Subconcious
5598,1,Subconcious
5599,1,Subconcious
5600,1,Subconcious
5601,0,Subconcious
5602,2,Subconcious
5603,0,Subconcious
5604,0,Subconcious
5605,0,Subconcious
5606,1,Subconcious
5607,1,Subconcious
5608,1,Subconcious
5609,1,Subconcious
5610,0,Subconcious
5611,0,Subconcious
5612,1,Subconcious
5613,1,Subconcious
5614,0,Subconcious
5615,0,Subconcious
5616,0,Subconcious
5617,0,Subconcious
5618,1,Subconcious
5619,1,Subconcious
5620,0,Subconcious
5621,1,Subconcious
5622,-1,Subconcious
5623,1,Subconcious
5624,0,Subconcious
5625,0,Subconcious
5626,0,Subconcious
5627,0,Subconcious
5628,1,Subconcious
5629,0,Subconcious
5630,2,Subconcious
5631,1,Subconcious
5632,2,Subconcious
5633,0,Subconcious
5634,0,Subconcious
5635,-1,Subconcious
5636,1,Subconcious
5637,1,Subconcious
5638,0,Subconcious
5639,1,Subconcious
5640,-2,Subconcious
5641,0,Subconcious
5642,3,Subconcious
5643,0,Subconcious
5644,2,Subconcious
5645,1,Subconcious
5646,2,Subconcious
5647,0,Subconcious
5648,2,Subconcious
5649,1,Subconcious
5650,0,Subconcious
5651,0,Subconcious
5652,-1,Subconcious
5653,1,Subconcious
5654,0,Subconcious
5655,0,Subconcious
5656,0,Subconcious
5657,0,Subconcious
5658,1,Subconcious
5659,1,Subconcious
5660,0,Subconcious
5661,0,Subconcious
5662,0,Subconcious
5663,1,Subconcious
5664,0,Subconcious
5665,1,Subconcious
5666,1,Subconcious
5667,1,Subconcious
5668,1,Subconcious
5669,2,Subconcious
5670,0,Subconcious
5671,1,Subconcious
5672,1,Subconcious
5673,0,Subconcious
5674,1,Subconcious
5675,1,Subconcious
5676,2,Subconcious
5677,0,Subconcious
5678,0,Subconcious
5679,1,Subconcious
5680,1,Subconcious
5681,1,Subconcious
5682,1,Subconcious
5683,1,Subconcious
5684,0,Subconcious
5685,1,Subconcious
5686,0,Subconcious
5687,0,Subconcious
5688,0,Subconcious
5689,1,Subconcious
5690,2,Subconcious
5691,0,Subconcious
5692,0,Subconcious
5693,2,Subconcious
5694,2,Subconcious
5695,0,Subconcious
5696,2,Subconcious
5697,1,Subconcious
5698,2,Subconcious
5699,2,Subconcious
5700,0,Subconcious
5701,1,Subconcious
5702,1,Subconcious
5703,0,Subconcious
5704,0,Subconcious
5705,2,Subconcious
5706,2,Subconcious
5707,2,Subconcious
5708,1,Subconcious
5709,1,Subconcious
5710,0,Subconcious
5711,1,Subconcious
5712,1,Subconcious
5713,0,Subconcious
5714,1,Subconcious
5715,0,Subconcious
5716,0,Subconcious
5717,3,Subconcious
5718,1,Subconcious
5719,-1,Subconcious
5720,1,Subconcious
5721,0,Subconcious
5722,0,Subconcious
5723,0,Subconcious
5724,1,Subconcious
5725,0,Subconcious
5726,2,Subconcious
5727,3,Subconcious
5728,1,Subconcious
5729,4,Subconcious
5730,1,Subconcious
5731,0,Subconcious
5732,1,Subconcious
5733,0,Subconcious
5734,1,Subconcious
5735,2,Subconcious
5736,1,Subconcious
5737,1,Subconcious
5738,2,Subconcious
5739,0,Subconcious
5740,0,Subconcious
5741,2,Subconcious
5742,0,Subconcious
5743,0,Subconcious
5744,0,Subconcious
5745,2,Subconcious
5746,0,Subconcious
5747,0,Subconcious
5748,0,Subconcious
5749,0,Subconcious
5750,1,Subconcious
5751,-1,Subconcious
5752,0,Subconcious
5753,0,Subconcious
5754,1,Subconcious
5755,0,Subconcious
5756,0,Subconcious
5757,0,Subconcious
5758,0,Subconcious
5759,1,Subconcious
5760,0,Subconcious
5761,0,Subconcious
5762,0,Subconcious
5763,1,Subconcious
5764,1,Subconcious
5765,0,Subconcious
5766,1,Subconcious
5767,0,Subconcious
5768,2,Subconcious
5769,0,Subconcious
5770,1,Subconcious
5771,0,Subconcious
5772,2,Subconcious
5773,1,Subconcious
5774,3,Subconcious
5775,0,Subconcious
5776,1,Subconcious
5777,1,Subconcious
5778,1,Subconcious
5779,1,Subconcious
5780,0,Subconcious
5781,1,Subconcious
5782,1,Subconcious
5783,1,Subconcious
5784,0,Subconcious
5785,1,Subconcious
5786,0,Subconcious
5787,0,Subconcious
5788,0,Subconcious
5789,0,Subconcious
5790,1,Subconcious
5791,2,Subconcious
5792,0,Subconcious
5793,0,Subconcious
5794,1,Subconcious
5795,1,Subconcious
5796,1,Subconcious
5797,0,Subconcious
5798,1,Subconcious
5799,1,Subconcious
5800,0,Subconcious
5801,2,Subconcious
5802,1,Subconcious
5803,2,Subconcious
5804,0,Subconcious
5805,1,Subconcious
5806,0,Subconcious
5807,1,Subconcious
5808,1,Subconcious
5809,0,Subconcious
5810,0,Subconcious
5811,1,Subconcious
5812,1,Subconcious
5813,0,Subconcious
5814,0,Subconcious
5815,1,Subconcious
5816,0,Subconcious
5817,0,Subconcious
5818,1,Subconcious
5819,2,Subconcious
5820,1,Subconcious
5821,0,Subconcious
5822,1,Subconcious
5823,2,Subconcious
5824,1,Subconcious
5825,0,Subconcious
5826,0,Subconcious
5827,1,Subconcious
5828,0,Subconcious
5829,1,Subconcious
5830,0,Subconcious
5831,1,Subconcious
5832,0,Subconcious
5833,0,Subconcious
5834,0,Subconcious
5835,0,Subconcious
5836,0,Subconcious
5837,2,Subconcious
5838,1,Subconcious
5839,0,Subconcious
5840,1,Subconcious
5841,0,Subconcious
5842,1,Subconcious
5843,1,Subconcious
5844,-1,Subconcious
5845,1,Subconcious
5846,1,Subconcious
5847,0,Subconcious
5848,1,Subconcious
5849,0,Subconcious
5850,1,Subconcious
5851,0,Subconcious
5852,1,Subconcious
5853,2,Subconcious
5854,1,Subconcious
5855,1,Subconcious
5856,1,Subconcious
5857,0,Subconcious
5858,1,Subconcious
5859,0,Subconcious
5860,1,Subconcious
5861,-1,Subconcious
5862,0,Subconcious
5863,2,Subconcious
5864,3,Subconcious
5865,0,Subconcious
5866,1,Subconcious
5867,0,Subconcious
5868,0,Subconcious
5869,0,Subconcious
5870,-1,Subconcious
5871,0,Subconcious
5872,1,Subconcious
5873,1,Subconcious
5874,1,Subconcious
5875,2,Subconcious
5876,1,Subconcious
5877,1,Subconcious
5878,0,Subconcious
5879,0,Subconcious
5880,1,Subconcious
5881,0,Subconcious
5882,2,Subconcious
5883,0,Subconcious
5884,3,Subconcious
5885,1,Subconcious
5886,0,Subconcious
5887,2,Subconcious
5888,1,Subconcious
5889,0,Subconcious
5890,0,Subconcious
5891,1,Subconcious
5892,1,Subconcious
5893,0,Subconcious
5894,0,Subconcious
5895,1,Subconcious
5896,1,Subconcious
5897,0,Subconcious
5898,0,Subconcious
5899,0,Subconcious
5900,0,Subconcious
5901,0,Subconcious
5902,0,Subconcious
5903,0,Subconcious
5904,1,Subconcious
5905,0,Subconcious
5906,-1,Subconcious
5907,4,Subconcious
5908,0,Subconcious
5909,1,Subconcious
5910,1,Subconcious
5911,0,Subconcious
5912,0,Subconcious
5913,0,Subconcious
5914,0,Subconcious
5915,1,Subconcious
5916,2,Subconcious
5917,-1,Subconcious
5918,0,Subconcious
5919,1,Subconcious
5920,1,Subconcious
5921,1,Subconcious
5922,0,Subconcious
5923,1,Subconcious
5924,0,Subconcious
5925,0,Subconcious
5926,0,Subconcious
5927,1,Subconcious
5928,1,Subconcious
5929,1,Subconcious
5930,0,Subconcious
5931,0,Subconcious
5932,1,Subconcious
5933,0,Subconcious
5934,0,Subconcious
5935,0,Subconcious
5936,1,Subconcious
5937,-2,Subconcious
5938,0,Subconcious
5939,1,Subconcious
5940,1,Subconcious
5941,1,Subconcious
5942,1,Subconcious
5943,0,Subconcious
5944,0,Subconcious
5945,1,Subconcious
